"num","text","favorited","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","retweeted","longitude","latitude"
814,"We're SO happy for our friends at Wild River Grille, Chapel Tavern, Wood-Fire Roasted Coffee Company LLC &amp; Noble... http://t.co/VqdIrJcAfu",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","BiggestLittleGp",0,FALSE,NA,NA
815,"@Jay_Lijewski nah I'm not taking about roasted coffee samples. :)",FALSE,"Jay_Lijewski","8/9/2013 2:33",FALSE,3.65657e+17,3.65662e+17,18954636,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","colecoffee",0,FALSE,NA,NA
816,"Waiting to be unleashed. lacolombecoffee in your cup. #coffee #santabarbara #funkzone @ Lucky Penny http://t.co/CGiykXJnQ5",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","luckypennysb",0,FALSE,NA,NA
817,"  - my brain, after coffee, right now #emojiexplanatoryemotions #idonthaveemojis",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rachel_rianne",0,FALSE,NA,NA
818,"@imaleetuh The innocent man, Queen and i, coffee house. :)",FALSE,"imaleetuh","8/9/2013 2:33",FALSE,3.6566e+17,3.65662e+17,171423632,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","LightningBRY",1,FALSE,NA,NA
819,"@alliwinnington Um... Hmh. I didn't think about that. So I always start with coffee because it's my addiction.",FALSE,"alliwinnington","8/9/2013 2:33",FALSE,3.65661e+17,3.65662e+17,1605064376,"web","TotallyAusten",0,FALSE,NA,NA
820,"@MidenceOliu But we can't meet up for coffee? Oh. I see.",FALSE,"MidenceOliu","8/9/2013 2:33",FALSE,3.65662e+17,3.65662e+17,87942834,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","SeptembreA",0,FALSE,NA,NA
821,"They make hookas over here with old version coffee makers",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wavey_O",0,FALSE,NA,NA
822,"how I hope mine turns out! shabby chic coffee table http://t.co/DoDOMwugHC",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://pinterest.com"" rel=""nofollow"">Pinterest</a>","lorrhudson",0,FALSE,NA,NA
823,"omg the auroma in coffee bean makes me feel super hungry",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","megannnt_",0,FALSE,NA,NA
824,"In Need of a Coffee Table... Great condition, great personality and hate to see him hit the trash! Move quick... http://t.co/vxFLMjCuHL",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SociallyScene_",0,FALSE,NA,NA
825,"Im gonna become a coffee lover I swear. Say Hi to high blood.",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jnfyaqn",0,FALSE,NA,NA
826,"Need more coffee",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","scobyt",0,FALSE,NA,NA
827,"Haha ?@MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.?",FALSE,"MoveTheSticks","8/9/2013 2:33",FALSE,3.65661e+17,3.65662e+17,265758015,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clevelndrocks93",0,FALSE,NA,NA
828,"39 tea or coffee- ehh why no both, but tea.",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OfMiceAndJosh_",0,FALSE,NA,NA
829,"I want some coffee",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>","MosaZandra",0,FALSE,NA,NA
830,"@_anaele OH MY!! You're rich! I got like 7k bells from apples &amp; money I found in trees but then I spent some on coffee",FALSE,"_anaele","8/9/2013 2:33",FALSE,3.65661e+17,3.65662e+17,29037299,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iBeliebNiall",0,FALSE,NA,NA
831,"Coffee Humor | Happy Friday! http://t.co/LrFIgIMsdv",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://pinterest.com"" rel=""nofollow"">Pinterest</a>","fmancini3",0,FALSE,NA,NA
832,"Stop for coffee was totes worth it. They had the sticker I've been looking for forever! @ Dutch Bros.? http://t.co/MLlym8JztX",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","traverwall",0,FALSE,NA,NA
833,"RT @srconrad64: Doesn't get better than this! @STLBiz #MIBW honors super @triciazf @Kaldis_Coffee team with @StJoeAngels http://t.co/fdU8VK?",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"web","jonRfalk",3,FALSE,NA,NA
834,"Gonna go make coffee",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImJustACatato",0,FALSE,NA,NA
835,"Coffee time then bed time",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Oohjay_",0,FALSE,NA,NA
836,"?@Nick_Stephens29: I thought Amanda said she didn't like Starbucks... ? I don't like coffee. That didn't have coffee",FALSE,"Nick_Stephens29","8/9/2013 2:33",FALSE,3.65662e+17,3.65662e+17,274712792,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mandirae1998",0,FALSE,NA,NA
837,"@v_diMichele bitch all you like is ice coffee and !!!!",FALSE,"v_diMichele","8/9/2013 2:33",FALSE,3.65659e+17,3.65662e+17,1040337193,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","highanaflawless",1,FALSE,NA,NA
838,"Who wants a free pound of ground coffee from Starbucks? I got it...",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tom_1492",0,FALSE,NA,NA
839,"NOBODY WANTS TO HAVE COFFEE WITH THE PRINCIPAL . stop",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","valerie_bby16",1,FALSE,NA,NA
840,"I love coffee.",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Str8KillingEm",1,FALSE,NA,NA
841,"I'm going vegan. Yes, I will live off dolphin safe cigarettes and organic Angolan coffee",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"web","keightleyy",0,FALSE,NA,NA
842,"i told the girl half coffee half french vanillaa! alll i tasstteee is cooffffeeeee!!!!! not guna sleep tonight thats for fuckn sure!",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"web","minadawood",0,FALSE,NA,NA
843,"I liked a @YouTube video http://t.co/ffRMaYxLFH Can I get a cup of coffee... black?",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","FifaGamer94_HD",0,FALSE,NA,NA
844,"Coffee for you unn:) @_fykt: I would rather drink coffee than tea http://t.co/djcgvpAcGu",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>","_fykaeuns",0,FALSE,NA,NA
845,"@TheeSharp @Allurqqn4 @BGSSW @lisabdah @shemarmoore lol Pepsi is my morning coffee lol",FALSE,"TheeSharp","8/9/2013 2:33",FALSE,3.65662e+17,3.65662e+17,392738780,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","HaleySlack_",0,FALSE,NA,NA
846,"Having an actual office has made me incredibly more productive. Don't know how I ever did work in coffee shops.",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StevePampinella",0,FALSE,NA,NA
847,"@ymesc_klb you ain't bout this fitness life",FALSE,"ymesc_klb","8/9/2013 2:33",FALSE,3.65661e+17,3.65662e+17,369985804,"<a href=""http://seesmic.com/"" rel=""nofollow"">Seesmic</a>","Coffee_nO_Cream",0,FALSE,NA,NA
848,"My thought every morning ?@MensHumor: Not sure if I need more coffee or just need a new job.? @SamShearer1",FALSE,"MensHumor","8/9/2013 2:33",FALSE,3.65578e+17,3.65662e+17,355741893,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","smile_its_woody",0,FALSE,NA,NA
849,"just got back from coffee with my cuz. She got fat! Hah. Never really liked her anyway. Too catty. Was just being polite. Won't happen again",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrattiPrincess",0,FALSE,NA,NA
850,"Hobart, you are freezing! But your coffee is amazing @ Villino Espresso http://t.co/arjnrhwuiX",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MirandagraceF",0,FALSE,NA,NA
851,"Starting the cycling day right with soy green tea + coffee shot. Gorgeous day isabelwonggg leggo!! :D http://t.co/U4zzWVBHxx",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KatherineCai",0,FALSE,NA,NA
852,"#Coffee and #Cigarettes https://t.co/o1pUoIvC9t http://t.co/qH51LyPG0d",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","LookWhatI_Found",0,FALSE,NA,NA
853,"RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rajivbais",42,FALSE,NA,NA
854,"RT @jessyroberts13: I think I want a cup of coffee #JudgeMe",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Str8KillingEm",3,FALSE,NA,NA
855,"Get QOT: Samgyetang, Iced Coffee, and Ice Rooms http://t.co/z2f6kzfTqN via @qiranger",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>","NomadicSamuel",0,FALSE,NA,NA
856,"#distill13 gave chrome bags, field notes, pour over Ritual coffee, Smitten Ice Cream, family-style picnic lunch, &amp; lawn games. #hipster_conf",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"web","jina",0,FALSE,NA,NA
857,"Come join us for some coffee! http://t.co/FgNIus3iQJ",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Kingswaykebabs",0,FALSE,NA,NA
858,"RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in ?",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Athomas1524",1600,FALSE,NA,NA
859,"Can't wait for this free coffee I'm bout to get from work tomorrow",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sara_toomey",0,FALSE,NA,NA
860,"Trying to sleep have a long day tomorrow!!! Guess this means a lot of coffee tomorrow !!!!",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","freshsteph27",0,FALSE,NA,NA
861,"Worse food and worse service in Auckland. Congratulations to The Coffee Club Takapuna. I feel sick after lunch :- ( http://t.co/7L7E1OVHjs",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chefalinepaiva",0,FALSE,NA,NA
862,"#RAC1067 I vote for Coffee Shop by CNBLUE",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"web","nehemiahandrew",0,FALSE,NA,NA
863,"RT @venecixa: Coffee doesn't ask silly questions. Coffee understands.",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ellsbells519",1,FALSE,NA,NA
864,"RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","straight_edge76",42,FALSE,NA,NA
865,"Photos: Elephant Dung Coffee, the World?s Most Expensive | Asia Pacific | World | Epoch Times http://t.co/D6erE3agJB",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SolubleCoffee",0,FALSE,NA,NA
866,"You drink it every morning, but how much do you actually know about coffee? http://t.co/aV98Vx8rjb",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"web","timkola",0,FALSE,NA,NA
867,"@lorisica @BrandIdeas it is winter in Timm's world so I imagine he is trying to stay warm with coffee #mediachat",FALSE,"lorisica","8/9/2013 2:33",FALSE,3.65661e+17,3.65662e+17,172300278,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","tburgess57",0,FALSE,NA,NA
868,"...found that the suicide risk was cut by around 50 percent for caffeine fiends &gt; Coffee and Suicide http://t.co/Du3xOdInqw @freakonomics",FALSE,NA,"8/9/2013 2:33",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","SaayaY",0,FALSE,NA,NA
869,"@deryasarii Told you man, everything falls into place and life shall be good and filled with coffee at college",FALSE,"deryasarii","8/9/2013 2:32",FALSE,3.65661e+17,3.65662e+17,283763642,"web","Tiggre_Fulton",0,FALSE,NA,NA
870,"I drank too much coffee without eating and now I feel not of this earth.",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gothamcities",0,FALSE,NA,NA
871,"RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CT_BallHawk",42,FALSE,NA,NA
872,"This man wants to meet for coffee after my readings.I told him I probably won't be done until around midnight. He just wants a free reading.",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Awapuhi2000",0,FALSE,NA,NA
873,"@TotallyTobes really? last time i had a coffee from there it was reheated milk, shot llike dishwater and i threw it in bin after 2 sips : (",FALSE,"TotallyTobes","8/9/2013 2:32",FALSE,3.6566e+17,3.65662e+17,181910206,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shannysena",0,FALSE,NA,NA
874,"Coffee coffee coffee coffee #cravingCoffee",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","susilovesyou1",0,FALSE,NA,NA
875,"Ok Friends Thankyou all 4 your tweets .Goodnight and sleep well See you for morning coffee GodBless &gt;&gt;@lexielewis888 &amp; Fight4 #Benghazi",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"web","alesserroad",0,FALSE,NA,NA
876,"This coffee not nice sia. I dont like.",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jnfyaqn",0,FALSE,NA,NA
877,"10 Nasty Things Drinking Too Much Coffee Does To You http://t.co/pxI9hQMlws via @clusterstock",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","zongyi83",0,FALSE,NA,NA
878,"*takes off his hate placing it on @AlluringCollins head chuckles and starts walking to the coffee shop*",FALSE,"AlluringCollins","8/9/2013 2:32",FALSE,3.65661e+17,3.65662e+17,1654744861,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jamie_CBower",0,FALSE,NA,NA
879,"Cousin sister made me coffee. I love her. :3",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yeeshienIZED",0,FALSE,NA,NA
880,"Thirsty for Your Love by David Hasselhoff is now #1 on the German charts.",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>","gansettcrooks",0,FALSE,NA,NA
881,"RT @bryanlaca: nahhh Melanie u is fa sho like an ummm a Coffee table ;) ) yeeeee lmaoo",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LittleMelss",1,FALSE,NA,NA
882,"lmfao!!!@bryanlaca: nahhh Melanie u is fa sho like an ummm a Coffee table ;) ) yeeeee lmaoo",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LittleMelss",1,FALSE,NA,NA
883,"Alone like a stone : http://t.co/7pLMP94ZWK",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","ziyangyangtan",0,FALSE,NA,NA
884,"RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>","Train5829",0,FALSE,NA,NA
885,"@NoraRWBY Good girl. *walks off to refill coffee*",FALSE,"NoraRWBY","8/9/2013 2:32",FALSE,3.6566e+17,3.65662e+17,1326173040,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GazKuro",0,FALSE,NA,NA
886,"#COFFEE, COFFEE, COFFEE Books by Cal Orey the #Author - Boomerang Books http://t.co/G4GQXLJWoU via @boomerangbooks",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","CallieSimon",0,FALSE,NA,NA
887,"Nothing beats a cup of coffee at 0630",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","hameds27",0,FALSE,NA,NA
888,"RT @emilyisrvd: I don't even want to go to college I just want to drink some iced coffee, go to a concert, and die at this point",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ashley_morgan88",1,FALSE,NA,NA
889,"On my way for coffee. Slept all day. That meeting screwed my sleep up!",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MJacobs_24",0,FALSE,NA,NA
890,"RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in ?",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Daark_Kniiight",1600,FALSE,NA,NA
891,"Evening coffee and homemade chocolate chip cookies, it just doesn't get better.",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Colonel_Reb_TFM",1,FALSE,NA,NA
892,"RT @kikihbuu: The kind of girl who likes over sized shirts and coffee",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jocelyn_israel",9,FALSE,NA,NA
893,"?@_LadyBoners: Coffee anyone? http://t.co/z7d050ucvt? why doesn't anyone ever serve me coffee like this?",FALSE,"_LadyBoners","8/9/2013 2:32",FALSE,3.65306e+17,3.65662e+17,567666620,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MorganMcVeyyy",0,FALSE,NA,NA
894,"Coffee",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>","inkadeiraa",0,FALSE,NA,NA
895,"I want a coffee coolatta so bad",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TrendSettin_Dez",0,FALSE,NA,NA
896,"I have not reached my evening goals... I am, however, sitting on the back deck drinking coffee.",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","Jamberta",0,FALSE,NA,NA
897,"early morning coffee is delicious. hhhh",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","chodel_berkarat",0,FALSE,NA,NA
898,"Cup of coffee makes everything better .",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","H_dalton22",0,FALSE,NA,NA
899,"RT @TheScientistLLC: Where do scientists rank among coffee-drinking professionals? http://t.co/7lPILWIXuh",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"web","angberna",20,FALSE,NA,NA
900,"Just staring at everyone having Bbq chicken noodle. Tummy acting up : ( only drinks coffee.",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>","zalyazid",0,FALSE,NA,NA
901,"RT @Chuck_Criss: If you're ever eating Cinnamon Toast Crunch, pour the remaining cereal milk into your coffee. You're welcome.",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","liligoats",125,FALSE,NA,NA
902,"RT @ninethreeseven: Got myself a treat for work: cold brew coffee concentrate from @TheMinOfCoffee on Elgin :) #ottawa http://t.co/ABbbcXJ0?",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","splendid_events",2,FALSE,NA,NA
903,"@jadealferez well if it does, there are plenty of other coffee shops in sacramento muaha",FALSE,"jadealferez","8/9/2013 2:32",FALSE,3.6566e+17,3.65662e+17,1592634300,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","The_Concepcion",0,FALSE,NA,NA
904,"RT @DaniCim: some dude just informed me that coffee has 200 chemicals in it and the 26 that were tested cause cancer as he poured himself?",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>","mirra_19",121,FALSE,NA,NA
905,"Not bad, easy to drink. Nice coffee flavor. Go Chargers. ? Drinking a Blue Bridge Coffee Stout @ Ty Lewallen ? http://t.co/LHBFq4cLJN #photo",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://untappd.com"" rel=""nofollow"">Untappd</a>","SWTexan39",0,FALSE,NA,NA
906,"RT @StampedeBlue: Cold ?@MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renova?",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","BFTB_Chargers",4,FALSE,NA,NA
907,"RT @courtneytargett: hot coffee in the morning, wearing my boyfriend's sweatshirt, boots, leggings, cheering, football, crisp mornings. ?",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexandriamacae",2,FALSE,NA,NA
908,"?@MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop or hosting a renovation show on HGTV.? He really does",FALSE,"MoveTheSticks","8/9/2013 2:32",FALSE,3.65661e+17,3.65662e+17,265758015,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dhayes623",0,FALSE,NA,NA
909,"RT @FunnyViness: Drinking coffee when I was a child vs. Drinking coffee now https://t.co/e5bx0EDy6z",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rissahh_",194,FALSE,NA,NA
910,"11 hour work day + a night of studying for summer finals = coffee at 9:30 http://t.co/dPCyO99Act",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EmSenske",0,FALSE,NA,NA
